,0,1,2,3,4,5,6
0,gen_67013.png,14,0.2059,8,18,27,0
0,gen_93437.png,1,0.0625,0,3,12,0
0,gen_11540.png,43,0.5443,17,6,10,0
0,gen_40373.png,1,0.5,0,0,0,1
0,gen_74606.png,5,0.1471,0,20,9,0
0,gen_96288.png,33,0.6226,7,7,3,0
0,gen_23373.png,14,0.2333,10,2,33,0
0,gen_69300.png,2,0.05,4,33,1,0
0,gen_25519.png,34,0.5574,7,14,0,0
0,gen_70741.png,11,0.3793,2,3,12,1
0,gen_41590.png,4,0.129,8,6,13,0
0,gen_74654.png,0,0.0,0,3,1,0
0,gen_11927.png,4,0.1905,4,1,12,0
0,gen_51081.png,2,0.0606,4,5,22,0
0,gen_26322.png,13,0.4062,1,1,16,0
0,gen_59700.png,0,0.0,3,4,8,0
0,gen_55571.png,8,0.1176,2,1,55,0
0,gen_40255.png,38,0.5429,6,14,11,0
0,gen_27879.png,10,0.3571,0,2,16,0
0,gen_53918.png,0,0,0,0,0,0
0,gen_15317.png,29,0.7632,0,0,8,0
0,gen_13595.png,7,0.3182,3,2,9,1
0,gen_6657.png,0,0.0,10,3,3,0
0,gen_86000.png,0,0,0,0,0,0
0,gen_85790.png,3,0.0789,6,13,14,2
0,gen_56968.png,50,0.6579,1,2,21,0
0,gen_19169.png,0,0.0,0,4,3,0
0,gen_9972.png,2,0.1538,1,4,5,0
0,gen_4199.png,12,0.1622,10,2,50,0
0,gen_30084.png,1,1.0,0,0,0,0
0,gen_31578.png,0,0.0,1,2,10,0
0,gen_56041.png,11,0.2391,0,6,28,0
0,gen_8314.png,8,0.32,1,4,12,0
0,gen_25911.png,31,0.62,6,2,9,1
0,gen_22076.png,0,0.0,1,4,3,1
0,gen_78120.png,7,0.1628,3,19,9,4
0,gen_48766.png,0,0.0,2,7,4,0
0,gen_47635.png,13,0.3939,5,5,9,0
0,gen_19921.png,1,0.0556,1,2,14,0
0,gen_83068.png,1,0.0417,2,17,4,0
0,gen_28892.png,41,0.4824,12,1,24,0
0,gen_34116.png,4,0.0833,13,2,28,0
0,gen_5152.png,11,0.4074,2,6,8,0
0,gen_91568.png,3,0.06,3,7,37,0
0,gen_87171.png,0,0.0,0,5,0,0
0,gen_32841.png,31,0.6739,2,0,10,0
0,gen_85461.png,21,0.5,2,2,17,0
0,gen_1781.png,30,0.6818,0,2,12,0
0,gen_84362.png,2,0.0714,4,12,10,0
0,gen_41315.png,47,0.7121,1,3,12,0
0,gen_11746.png,0,0.0,0,1,2,0
0,gen_9767.png,38,0.3762,10,4,48,0
0,gen_60790.png,28,0.8485,0,0,3,0
0,gen_37636.png,0,0,0,0,0,0
0,gen_43301.png,0,0.0,3,5,7,0
0,gen_83400.png,20,0.5882,0,4,9,0
0,gen_30491.png,0,0.0,3,2,13,0
0,gen_12661.png,0,0.0,1,0,3,0
0,gen_18732.png,10,0.1754,19,23,5,0
0,gen_88646.png,44,0.898,0,3,1,0
0,gen_46327.png,1,0.05,2,8,9,0
0,gen_13782.png,20,0.3571,9,18,9,0
0,gen_65078.png,1,0.0526,1,4,10,0
0,gen_99939.png,0,0.0,4,3,6,0
0,gen_18963.png,13,0.2889,3,4,24,0
0,gen_40533.png,13,0.3939,0,3,15,0
0,gen_85096.png,13,0.2364,2,1,38,0
0,gen_99214.png,4,0.0889,19,4,15,0
0,gen_61807.png,3,0.0882,4,13,14,0
0,gen_29128.png,13,0.1857,11,7,39,0
0,gen_16877.png,6,0.2727,1,10,2,1
0,gen_66369.png,8,0.2222,4,1,22,0
0,gen_28365.png,1,0.0125,20,2,57,0
0,gen_55186.png,1,0.0417,4,16,3,0
0,gen_77839.png,1,0.1111,0,5,2,1
0,gen_90905.png,0,0.0,3,11,4,0
0,gen_88060.png,4,0.1538,1,12,9,0
0,gen_35332.png,1,0.0588,6,6,4,0
0,gen_29442.png,4,0.6667,0,2,0,0
0,gen_82044.png,46,0.6133,9,4,15,0
0,gen_24443.png,9,0.3,0,2,19,0
0,gen_24477.png,42,0.7636,3,7,3,0
0,gen_43269.png,2,0.0606,0,12,18,0
0,gen_37064.png,0,0.0,1,8,11,0
0,gen_5990.png,15,0.4839,3,5,8,0
0,gen_19831.png,1,0.5,0,0,1,0
0,gen_71051.png,7,0.1892,5,14,11,0
0,gen_19188.png,78,0.8864,0,0,5,0
0,gen_86533.png,41,0.5256,19,5,12,0
0,gen_57376.png,29,0.5179,8,16,1,0
0,gen_42237.png,33,0.4125,8,6,30,0
0,gen_31602.png,2,0.1538,2,2,7,0
0,gen_27626.png,0,0.0,2,7,1,4
0,gen_38932.png,1,0.25,1,0,2,0
0,gen_69064.png,19,0.2879,16,7,23,0
0,gen_6279.png,1,0.037,3,14,9,0
0,gen_50702.png,5,0.0549,15,0,70,0
0,gen_66730.png,0,0.0,0,9,4,0
0,gen_99619.png,2,0.1333,0,5,8,0
0,gen_9281.png,3,0.0732,7,0,30,0
0,gen_50126.png,4,0.3636,1,2,4,0
0,gen_90099.png,1,0.05,5,1,13,0
0,gen_11311.png,1,0.5,0,0,1,0
0,gen_3509.png,22,0.3492,8,3,28,0
0,gen_9080.png,0,0,0,0,0,0
0,gen_91984.png,0,0.0,2,2,2,0
0,gen_98892.png,0,0.0,1,12,8,0
0,gen_81237.png,0,0.0,2,0,1,0
0,gen_12703.png,17,0.3469,4,0,28,0
0,gen_78143.png,1,0.25,0,0,3,0
0,gen_85555.png,7,0.1296,12,7,27,0
0,gen_64723.png,21,0.4667,6,10,8,0
0,gen_65533.png,0,0.0,2,19,12,0
0,gen_81100.png,21,0.3333,6,2,31,3
0,gen_82298.png,0,0,0,0,0,0
0,gen_60885.png,13,0.2826,9,13,11,0
0,gen_3534.png,0,0,0,0,0,0
0,gen_73209.png,3,0.6,1,0,0,0
0,gen_82965.png,9,0.2368,9,17,1,0
0,gen_67162.png,5,0.0962,2,6,38,0
0,gen_71126.png,22,0.4783,3,8,11,0
0,gen_32304.png,11,0.275,1,27,1,0
0,gen_89023.png,0,0.0,1,1,6,0
0,gen_39834.png,8,0.2222,10,10,4,0
0,gen_63310.png,1,0.0169,36,5,17,0
0,gen_7240.png,25,0.6098,1,5,9,0
0,gen_11488.png,26,0.3611,8,2,34,0
0,gen_27986.png,52,0.6933,8,0,10,0
0,gen_55856.png,48,0.6076,3,0,25,0
0,gen_30515.png,5,0.119,8,8,20,0
0,gen_59230.png,15,0.375,5,10,10,0
0,gen_9279.png,28,0.459,7,9,15,0
0,gen_93743.png,8,0.3478,0,1,14,0
0,gen_48467.png,0,0.0,0,0,2,0
0,gen_26211.png,43,0.86,0,0,6,0
0,gen_82895.png,16,0.4,9,5,9,1
0,gen_23730.png,0,0.0,0,1,0,0
0,gen_97106.png,2,0.0714,0,24,1,0
0,gen_74132.png,36,0.507,6,11,16,0
0,gen_659.png,0,0.0,3,2,14,0
0,gen_23606.png,0,0.0,4,23,9,0
0,gen_71670.png,0,0.0,1,4,3,0
0,gen_57574.png,26,0.25,17,4,56,0
0,gen_47541.png,18,0.5806,1,7,5,0
0,gen_68208.png,0,0.0,1,0,5,0
0,gen_13157.png,7,0.3333,0,9,5,0
0,gen_88677.png,10,0.1887,7,0,36,0
0,gen_49444.png,46,0.5679,8,1,24,0
0,gen_9356.png,13,0.1354,15,2,65,0
0,gen_57993.png,1,0.0556,5,7,5,0
0,gen_91719.png,13,0.2549,15,18,3,2
0,gen_39270.png,0,0.0,0,5,1,0
0,gen_12293.png,0,0.0,8,2,13,0
0,gen_29367.png,6,0.1622,1,5,25,0
0,gen_1364.png,33,0.75,0,0,10,0
0,gen_87762.png,37,0.5692,15,1,9,0
0,gen_25840.png,0,0.0,1,2,3,0
0,gen_79397.png,53,0.6092,15,11,4,0
0,gen_45034.png,0,0.0,0,2,5,0
0,gen_28311.png,0,0.0,4,5,9,0
0,gen_26206.png,0,0.0,1,3,2,0
0,gen_41060.png,18,0.2903,17,4,20,0
0,gen_92609.png,0,0.0,0,0,8,0
0,gen_25750.png,19,0.4524,1,18,1,0
0,gen_21298.png,0,0.0,3,11,14,0
0,gen_44445.png,0,0.0,4,9,7,0
0,gen_54994.png,0,0.0,0,0,7,0
0,gen_13909.png,10,0.2,21,0,8,9
0,gen_26020.png,10,0.2083,12,15,10,0
0,gen_28547.png,13,0.4643,3,4,6,0
0,gen_52757.png,1,0.0333,7,2,19,1
0,gen_10177.png,10,0.1136,14,3,60,0
0,gen_44207.png,0,0.0,1,1,0,0
0,gen_79544.png,0,0.0,3,8,2,1
0,gen_44487.png,0,0.0,0,1,0,0
0,gen_44286.png,0,0.0,0,0,9,0
0,gen_76739.png,2,0.125,4,3,5,2
0,gen_59022.png,0,0.0,0,1,3,0
0,gen_34013.png,4,0.16,0,5,16,0
0,gen_5722.png,12,0.2667,3,20,10,0
0,gen_93974.png,0,0,0,0,0,0
0,gen_46680.png,19,0.413,1,0,22,0
0,gen_50492.png,26,0.4194,13,2,21,0
0,gen_27047.png,1,0.125,0,3,2,2
0,gen_90405.png,0,0.0,3,11,4,2
0,gen_73037.png,2,0.2222,1,2,4,0
0,gen_20718.png,25,0.3623,16,12,12,0
0,gen_92009.png,6,0.1875,4,11,11,0
0,gen_87279.png,44,0.5867,0,0,30,0
0,gen_72698.png,10,0.2174,6,28,2,0
0,gen_42797.png,7,0.2258,0,2,20,0
0,gen_3994.png,21,0.75,0,4,3,0
0,gen_23253.png,4,0.0667,6,1,48,0
0,gen_20361.png,7,0.1522,7,29,2,0
0,gen_55015.png,5,0.1087,5,0,33,0
0,gen_42600.png,5,0.0676,38,16,13,1
0,gen_4692.png,16,0.2353,11,13,25,0
0,gen_59848.png,22,0.5946,2,9,4,0
0,gen_60551.png,20,0.4167,3,8,17,0
0,gen_59183.png,7,0.2593,2,5,12,0
0,gen_16054.png,0,0,0,0,0,0
0,gen_28482.png,10,0.2041,7,19,13,0
0,gen_24282.png,46,0.4842,8,0,38,0
0,gen_17622.png,0,0.0,0,2,9,0
0,gen_47485.png,22,0.3667,13,6,17,0
0,gen_77303.png,5,0.5556,1,1,2,0
0,gen_38566.png,2,0.0833,7,9,6,0
0,gen_2514.png,16,0.381,2,0,21,0
0,gen_49514.png,19,0.3115,4,3,35,0
0,gen_83958.png,1,0.0345,0,0,28,0
0,gen_74980.png,20,0.5405,1,0,16,0
0,gen_61660.png,37,0.6491,0,3,14,0
0,gen_49750.png,2,0.1111,1,2,13,0
0,gen_5519.png,6,0.5455,2,3,0,0
0,gen_86466.png,30,0.6977,2,2,7,0
0,gen_21713.png,0,0.0,2,2,3,0
0,gen_46731.png,0,0.0,2,4,8,0
0,gen_86720.png,2,1.0,0,0,0,0
0,gen_67359.png,5,0.0532,11,0,78,0
0,gen_18388.png,0,0.0,1,21,0,0
0,gen_95788.png,0,0.0,2,6,5,0
0,gen_31782.png,57,0.8636,0,5,4,0
0,gen_24116.png,1,0.0345,6,14,7,0
0,gen_82739.png,0,0,0,0,0,0
0,gen_13170.png,12,0.3429,0,1,22,0
0,gen_27907.png,5,0.0338,15,0,127,0
0,gen_35710.png,31,0.5636,1,2,19,0
0,gen_56476.png,8,0.1509,8,29,8,0
0,gen_93829.png,11,0.6111,1,0,6,0
0,gen_95116.png,13,0.2063,8,33,9,0
0,gen_58097.png,8,0.5,1,1,5,0
0,gen_5818.png,3,0.1304,2,7,10,0
0,gen_50379.png,5,0.2,1,2,14,0
0,gen_27845.png,0,0.0,1,3,4,0
0,gen_71511.png,0,0.0,0,1,2,0
0,gen_91112.png,12,0.3871,3,3,13,0
0,gen_99684.png,2,0.1667,2,0,8,0
0,gen_73899.png,1,0.5,0,0,1,0
0,gen_76942.png,1,0.0625,1,13,1,0
0,gen_50051.png,11,0.2558,0,30,2,0
0,gen_92862.png,0,0.0,3,19,5,0
0,gen_86478.png,0,0.0,1,1,0,0
0,gen_11604.png,1,0.0667,1,2,11,0
0,gen_66749.png,1,0.0238,1,10,29,0
0,gen_83963.png,0,0.0,0,5,1,3
0,gen_12527.png,14,0.5,2,8,2,1
0,gen_96347.png,10,0.1538,15,30,6,2
0,gen_21697.png,26,0.3467,19,19,8,1
0,gen_47125.png,4,0.5714,0,0,1,0
0,gen_47965.png,1,0.0769,0,5,7,0
0,gen_41217.png,0,0.0,1,5,4,0
0,gen_32912.png,2,0.0571,6,1,26,0
0,gen_52210.png,32,0.3368,4,12,47,0
0,gen_41786.png,3,0.1364,1,1,16,1
0,gen_65864.png,1,0.0625,2,8,4,1
0,gen_59908.png,0,0.0,11,9,21,0
0,gen_67474.png,27,0.675,3,2,7,0
0,gen_85211.png,52,0.6933,0,0,23,0
0,gen_11011.png,0,0.0,6,0,3,0
0,gen_84327.png,2,0.0465,8,27,5,1
0,gen_39588.png,1,0.0333,5,20,4,0
0,gen_69675.png,6,0.3333,6,6,0,0
0,gen_19435.png,23,0.6765,1,9,1,0
0,gen_15057.png,0,0.0,6,14,9,0
0,gen_23655.png,5,0.3125,1,4,6,0
0,gen_45377.png,28,0.5833,2,7,11,0
0,gen_55995.png,0,0,0,0,0,0
0,gen_91488.png,30,0.5455,8,0,16,0
0,gen_84146.png,1,0.0588,0,10,6,0
0,gen_36549.png,0,0.0,0,7,0,0
0,gen_58939.png,15,0.375,2,0,22,0
0,gen_76415.png,0,0.0,1,3,11,0
0,gen_97070.png,1,0.0333,8,13,7,1
0,gen_30047.png,20,0.4167,2,5,21,0
0,gen_2950.png,0,0.0,1,5,10,0
0,gen_45884.png,9,0.1607,15,4,25,0
0,gen_1567.png,12,0.5455,2,3,4,0
0,gen_3004.png,51,0.4766,28,17,9,0
0,gen_89285.png,52,0.7647,1,1,12,0
0,gen_32303.png,21,0.2917,18,12,21,0
0,gen_55636.png,6,0.1818,3,8,16,0
0,gen_38480.png,22,0.2588,3,1,57,0
0,gen_28034.png,53,0.8154,5,0,4,0
0,gen_27212.png,24,0.6667,4,4,2,0
0,gen_41247.png,4,0.1081,0,1,31,0
0,gen_79668.png,2,0.037,10,27,15,0
0,gen_39559.png,1,0.1,0,7,2,0
0,gen_86090.png,0,0.0,0,1,0,0
0,gen_36016.png,1,0.04,4,18,2,0
0,gen_24234.png,3,0.0769,11,15,10,0
0,gen_7381.png,2,0.1667,1,5,4,0
0,gen_87286.png,5,0.1852,1,4,17,0
0,gen_24797.png,20,0.4878,8,5,7,1
0,gen_47315.png,0,0.0,3,0,1,0
0,gen_54201.png,22,0.3929,6,19,9,0
0,gen_65094.png,42,0.75,1,0,11,0
0,gen_57995.png,0,0.0,3,2,17,0
0,gen_60256.png,7,0.14,4,26,12,0
0,gen_63606.png,0,0.0,0,0,3,0
0,gen_34573.png,15,0.2344,21,15,11,0
0,gen_63711.png,1,0.5,0,0,0,1
0,gen_7299.png,16,0.4571,1,15,3,0
0,gen_3510.png,19,0.5429,4,0,10,0
0,gen_86761.png,34,0.5075,1,0,32,0
0,gen_25772.png,7,0.1795,3,0,27,0
0,gen_63960.png,5,0.7143,1,0,1,0
0,gen_51449.png,19,0.4043,4,2,21,0
0,gen_91679.png,12,0.5217,1,0,4,5
0,gen_21211.png,0,0.0,5,4,10,1
0,gen_33977.png,14,0.4828,0,0,15,0
0,gen_85495.png,70,0.7955,0,0,15,0
0,gen_30626.png,30,0.4478,11,16,9,0
0,gen_40209.png,0,0.0,6,6,14,0
0,gen_52688.png,8,0.1778,5,21,11,0
0,gen_90366.png,5,0.2381,1,9,6,0
0,gen_78606.png,0,0.0,0,1,0,0
0,gen_73895.png,46,0.6053,2,0,26,0
0,gen_2665.png,0,0.0,1,0,1,0
0,gen_41488.png,1,0.0161,10,36,15,0
0,gen_67822.png,0,0.0,11,20,14,1
0,gen_869.png,0,0,0,0,0,0
0,gen_64227.png,41,0.5857,5,1,21,0
0,gen_44375.png,1,0.1667,0,3,2,0
0,gen_83530.png,0,0.0,7,4,4,0
0,gen_78200.png,25,0.3906,4,1,34,0
0,gen_51156.png,47,0.7705,0,0,13,0
0,gen_78963.png,2,0.0488,4,9,26,0
0,gen_48561.png,8,0.186,8,19,7,1
0,gen_42508.png,16,0.5714,5,2,4,0
0,gen_65152.png,0,0.0,1,4,4,0
0,gen_66754.png,37,0.7551,1,0,10,0
0,gen_43052.png,4,0.3333,0,2,6,0
0,gen_56704.png,0,0.0,0,2,1,0
0,gen_54153.png,7,0.1628,10,8,17,0
0,gen_8960.png,8,0.7273,0,1,2,0
0,gen_19970.png,2,0.0588,3,28,1,0
0,gen_85740.png,0,0.0,3,3,4,0
0,gen_66807.png,29,0.5088,10,2,11,0
0,gen_88928.png,1,0.0769,2,8,2,0
0,gen_95556.png,10,0.2083,16,1,19,0
0,gen_57140.png,21,0.5676,2,10,4,0
0,gen_46216.png,0,0.0,4,9,30,0
0,gen_73.png,3,0.0789,10,4,20,0
0,gen_36884.png,12,0.1154,20,5,64,1
0,gen_8892.png,3,0.0968,2,8,18,0
0,gen_8569.png,3,0.1875,2,3,8,0
0,gen_20933.png,9,0.1837,7,12,21,0
0,gen_20871.png,2,0.3333,0,3,1,0
0,gen_61882.png,1,0.0769,1,4,7,0
0,gen_13007.png,1,0.0714,0,1,12,0
0,gen_9423.png,11,0.4783,3,8,1,0
0,gen_20418.png,2,0.0571,7,13,12,0
0,gen_21504.png,8,0.1311,13,13,27,0
0,gen_9471.png,0,0.0,0,4,2,0
0,gen_1869.png,42,0.4667,6,1,40,0
0,gen_13119.png,2,0.0556,3,0,31,0
0,gen_96193.png,8,0.1667,4,19,16,0
0,gen_29821.png,1,0.1111,1,4,3,0
0,gen_76488.png,37,0.5781,0,0,27,0
0,gen_89580.png,25,0.5208,1,8,14,0
0,gen_1649.png,29,0.5273,0,1,25,0
0,gen_36972.png,6,0.2,7,2,14,0
0,gen_99696.png,26,0.4727,8,12,9,0
0,gen_30659.png,1,0.2,0,0,4,0
0,gen_19205.png,13,0.2453,5,8,26,0
0,gen_8268.png,0,0.0,1,0,0,0
0,gen_94193.png,33,0.4853,0,0,29,0
0,gen_37388.png,84,0.9032,0,0,7,0
0,gen_9227.png,2,0.1429,0,4,8,0
0,gen_16130.png,57,0.6404,10,0,19,1
0,gen_23881.png,8,0.4444,1,2,7,0
0,gen_52906.png,2,0.1429,1,0,11,0
0,gen_48921.png,1,0.25,0,0,3,0
0,gen_35207.png,1,0.1111,1,2,5,0
0,gen_69067.png,2,0.08,6,8,8,1
0,gen_66762.png,0,0,0,0,0,0
0,gen_69655.png,24,0.3038,0,0,55,0
0,gen_77468.png,0,0,0,0,0,0
0,gen_80151.png,38,0.6333,1,7,13,0
0,gen_1538.png,8,0.25,0,0,24,0
0,gen_12081.png,4,0.0571,2,4,60,0
0,gen_50242.png,28,0.3836,12,1,32,0
0,gen_87130.png,13,0.3333,17,0,8,0
0,gen_21884.png,0,0.0,0,3,2,0
0,gen_28579.png,1,0.0667,6,0,7,0
0,gen_69191.png,4,0.1739,0,0,19,0
0,gen_47679.png,10,0.1449,10,20,29,0
0,gen_85632.png,9,0.1731,7,13,21,0
0,gen_8319.png,2,0.1333,0,4,9,0
0,gen_56225.png,0,0.0,1,17,4,0
0,gen_90504.png,31,0.62,2,12,5,0
0,gen_51894.png,34,0.5075,6,3,23,0
0,gen_56201.png,1,0.0312,7,7,17,0
0,gen_37675.png,1,0.1667,0,0,5,0
0,gen_78300.png,3,0.0652,2,12,29,0
0,gen_15157.png,1,0.125,0,0,7,0
0,gen_76761.png,29,0.271,16,0,61,0
0,gen_95232.png,38,0.8085,0,0,6,1
0,gen_50987.png,22,0.55,0,2,16,0
0,gen_47100.png,23,0.284,3,6,48,0
0,gen_38677.png,7,0.2258,4,1,18,0
0,gen_1394.png,0,0.0,0,1,2,0
0,gen_62076.png,0,0.0,1,14,2,0
0,gen_33807.png,26,0.3939,2,5,32,0
0,gen_3701.png,0,0.0,3,3,9,0
0,gen_70146.png,5,0.0746,14,21,27,0
0,gen_13632.png,0,0.0,0,6,1,0
0,gen_45338.png,1,0.0357,0,24,3,0
0,gen_52731.png,6,0.075,4,1,69,0
0,gen_90394.png,0,0.0,0,1,0,0
0,gen_31164.png,55,0.7051,2,1,19,0
0,gen_9992.png,27,0.75,0,1,8,0
0,gen_75253.png,34,0.5152,13,17,2,0
0,gen_32316.png,0,0,0,0,0,0
0,gen_11453.png,17,0.2024,26,2,36,0
0,gen_36057.png,13,0.3421,1,19,2,0
0,gen_63331.png,12,0.2222,2,10,28,0
0,gen_74326.png,1,0.0227,3,32,8,0
0,gen_48539.png,18,0.383,5,2,21,0
0,gen_87821.png,1,0.0455,3,15,3,0
0,gen_7575.png,7,0.3889,0,10,1,0
0,gen_88649.png,4,0.125,4,11,13,0
0,gen_17880.png,47,0.8103,0,1,5,0
0,gen_92977.png,3,0.1304,3,11,6,0
0,gen_93175.png,0,0.0,4,14,22,0
0,gen_48195.png,9,0.1233,7,13,43,0
0,gen_28425.png,0,0,0,0,0,0
0,gen_38712.png,3,0.2727,0,3,5,0
0,gen_44507.png,13,0.2407,8,6,25,0
0,gen_64580.png,0,0.0,0,2,7,0
0,gen_74527.png,39,0.75,1,6,5,0
0,gen_69908.png,3,0.1875,3,8,1,0
0,gen_70996.png,31,0.4627,6,2,24,0
0,gen_29063.png,7,0.2121,2,2,21,0
0,gen_26791.png,0,0.0,6,9,11,0
0,gen_50440.png,0,0.0,0,2,4,0
0,gen_88749.png,28,0.5833,3,5,12,0
0,gen_42611.png,32,0.6957,1,7,5,0
0,gen_26285.png,4,0.0597,6,14,43,0
0,gen_86524.png,3,0.0811,12,6,16,0
0,gen_87863.png,5,0.2941,0,3,9,0
0,gen_38281.png,1,0.025,9,18,12,0
0,gen_75181.png,15,0.4054,1,0,18,0
0,gen_20870.png,0,0.0,1,5,3,0
0,gen_64979.png,1,0.0192,9,5,37,0
0,gen_55314.png,4,0.1667,4,6,10,0
0,gen_19573.png,29,0.4833,3,2,24,0
0,gen_67870.png,16,0.6154,0,5,5,0
0,gen_42100.png,7,0.35,0,1,9,0
0,gen_92085.png,0,0.0,0,8,2,0
0,gen_97480.png,1,0.0714,2,9,2,0
0,gen_80688.png,0,0.0,0,3,4,0
0,gen_88145.png,28,0.3256,9,9,40,0
0,gen_74054.png,10,0.2174,5,2,29,0
0,gen_68219.png,24,0.5714,0,6,11,0
0,gen_50623.png,0,0.0,0,0,4,0
0,gen_56518.png,2,0.0323,5,5,50,0
0,gen_20774.png,38,0.5672,1,8,20,0
0,gen_16081.png,0,0.0,0,4,5,0
0,gen_97313.png,1,0.1111,0,8,0,0
0,gen_49885.png,15,0.7143,2,0,4,0
0,gen_47275.png,32,0.4923,9,8,14,0
0,gen_79591.png,0,0.0,3,13,10,0
0,gen_10271.png,26,0.52,9,9,5,0
0,gen_11227.png,2,0.0299,15,36,13,0
0,gen_94303.png,2,0.2857,0,0,5,0
0,gen_52205.png,15,0.5769,3,0,7,0
0,gen_48832.png,3,0.12,2,4,16,0
0,gen_73039.png,7,0.4667,3,2,3,0
0,gen_46464.png,18,0.4,2,18,7,0
0,gen_30752.png,11,0.25,0,5,28,0
0,gen_81766.png,6,0.0577,12,1,85,0
0,gen_36399.png,19,0.3585,4,3,24,0
0,gen_50212.png,22,0.6111,0,3,9,0
0,gen_92198.png,6,0.2222,3,5,13,0
0,gen_28307.png,32,0.5614,6,2,16,0
0,gen_15824.png,0,0.0,0,1,3,0
0,gen_89895.png,9,0.2045,14,9,11,0
0,gen_71492.png,35,0.5224,0,0,30,0
0,gen_99551.png,28,0.4912,0,0,29,0
0,gen_62900.png,11,0.44,7,2,5,0
0,gen_21746.png,2,0.0541,0,12,23,0
0,gen_60804.png,10,0.2703,2,13,12,0
0,gen_69839.png,30,0.5455,10,9,6,0
0,gen_25178.png,4,0.1333,10,4,12,0
0,gen_28363.png,17,0.3036,8,4,23,0
0,gen_31023.png,26,0.4906,10,12,4,0
0,gen_20319.png,7,0.1628,0,4,31,0
0,gen_8946.png,17,0.3696,3,2,24,0
0,gen_23623.png,11,0.25,3,3,27,0
0,gen_84628.png,2,0.6667,0,0,1,0
0,gen_59349.png,8,0.1143,10,2,50,0
0,gen_3891.png,69,0.6571,9,1,24,0
0,gen_79265.png,0,0.0,0,0,1,0
0,gen_84099.png,0,0.0,0,2,3,0
0,gen_86264.png,0,0.0,1,2,7,0
0,gen_4728.png,8,0.5333,0,5,2,0
0,gen_19294.png,0,0.0,0,16,5,0
0,gen_90517.png,0,0,0,0,0,0
0,gen_93885.png,6,0.1622,5,7,18,0
0,gen_64367.png,2,0.08,5,10,8,0
0,gen_99039.png,0,0.0,1,1,0,2
0,gen_55537.png,28,0.875,0,0,2,0
0,gen_59619.png,0,0.0,2,39,0,0
0,gen_62041.png,2,0.1,2,10,6,0
0,gen_35470.png,36,0.5217,6,2,24,0
0,gen_57415.png,3,0.1429,9,7,2,0
0,gen_81775.png,0,0,0,0,0,0
0,gen_2724.png,11,0.1358,4,1,65,0
0,gen_14831.png,4,0.1905,0,10,7,0
0,gen_35562.png,23,0.4792,0,0,22,0
0,gen_42539.png,9,0.45,1,0,9,0
0,gen_9294.png,2,0.0294,8,15,42,0
0,gen_15865.png,1,0.0769,1,3,8,0
0,gen_22321.png,0,0.0,2,0,2,0
0,gen_62135.png,3,0.0714,4,9,26,0
0,gen_99246.png,39,0.5652,2,2,25,0
0,gen_39319.png,2,0.0741,1,1,23,0
0,gen_77150.png,3,0.0638,8,25,11,0
0,gen_21325.png,17,0.5152,0,2,13,0
0,gen_34082.png,20,0.7407,0,2,4,0
0,gen_36841.png,0,0.0,1,1,16,0
0,gen_29210.png,0,0.0,9,15,25,0
0,gen_5908.png,7,0.5,1,0,6,0
0,gen_25860.png,0,0.0,0,0,0,1
0,gen_20553.png,3,0.1579,1,3,12,0
0,gen_18488.png,15,0.2885,7,21,9,0
0,gen_93306.png,2,0.0377,9,1,41,0
0,gen_64747.png,21,0.4118,0,0,27,0
0,gen_14691.png,0,0.0,1,0,17,0
0,gen_95042.png,0,0.0,0,5,0,0
0,gen_15870.png,2,0.0769,2,4,18,0
0,gen_45206.png,10,0.1587,4,1,47,0
0,gen_52810.png,13,0.3095,5,12,12,0
0,gen_32627.png,0,0.0,0,0,1,0
0,gen_27903.png,20,0.5556,1,4,11,0
0,gen_12603.png,2,0.0274,13,11,44,0
0,gen_74128.png,0,0,0,0,0,0
0,gen_53133.png,25,0.3906,3,6,30,0
0,gen_17284.png,0,0.0,0,1,1,0
0,gen_56463.png,9,0.3103,1,8,11,0
0,gen_79927.png,3,0.12,2,12,8,0
0,gen_42195.png,3,0.0833,2,26,4,0
0,gen_50558.png,18,0.2857,9,11,24,0
0,gen_27440.png,20,0.3077,4,32,5,3
0,gen_25839.png,1,0.0182,9,11,34,0
0,gen_93901.png,37,0.6167,2,0,19,2
0,gen_13722.png,0,0.0,0,0,1,0
0,gen_23663.png,6,0.3529,7,2,1,0
0,gen_39247.png,0,0.0,9,5,8,0
0,gen_46866.png,37,0.4253,16,0,25,0
0,gen_49859.png,0,0.0,0,0,1,0
0,gen_98793.png,4,0.0909,9,18,12,1
0,gen_28565.png,2,0.6667,0,0,1,0
0,gen_41969.png,8,0.2222,6,5,16,0
0,gen_67836.png,11,0.3548,5,9,6,0
0,gen_80861.png,6,0.1538,7,11,15,0
0,gen_98739.png,20,0.2128,19,0,53,0
0,gen_33514.png,0,0.0,0,1,1,0
0,gen_96992.png,1,1.0,0,0,0,0
0,gen_92346.png,39,0.5735,6,1,18,0
0,gen_1434.png,19,0.5758,0,0,11,0
0,gen_80284.png,0,0.0,5,16,20,0
0,gen_81669.png,1,0.0625,1,10,2,0
0,gen_69718.png,25,0.6944,6,2,2,1
0,gen_51543.png,0,0,0,0,0,0
0,gen_89649.png,9,0.2432,6,8,11,1
0,gen_2532.png,0,0.0,0,2,0,0
0,gen_31825.png,2,0.1667,0,0,9,0
